sent_date,year,data_month,journal,note
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:50 2012,2012,AUG,Mol. Ecol.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:52 2012,2012,AUG,Biol. Lett.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:53 2012,2012,AUG,Nat. Struct. Mol. Biol.,INITIAL
Thu Dec  6 16:43:54 2012,2012,AUG,Behav. Ecol. Sociobiol.,INITIAL
Thu Dec  6 16:43:54 2012,2012,AUG,Behav. Ecol. Sociobiol.,INITIAL
Thu Dec  6 16:43:54 2012,2012,AUG,Behav. Ecol. Sociobiol.,INITIAL
Thu Dec  6 16:43:54 2012,2012,AUG,Behav. Ecol. Sociobiol.,INITIAL
Thu Dec  6 16:43:54 2012,2012,AUG,Behav. Ecol. Sociobiol.,INITIAL
Thu Dec  6 16:43:54 2012,2012,AUG,Behav. Ecol. Sociobiol.,INITIAL
Thu Dec  6 16:43:54 2012,2012,AUG,Behav. Ecol. Sociobiol.,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,Heredity,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,Heredity,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,Heredity,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,PLoS. Biol.,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,PLoS. Biol.,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,PLoS. Biol.,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,PLoS. Biol.,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,PLoS. Biol.,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,PLoS. Biol.,INITIAL
Thu Dec  6 16:43:58 2012,2012,AUG,PLoS. Biol.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:43:59 2012,2012,AUG,J. Biogeogr.,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:00 2012,2012,AUG,Oikos,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:01 2012,2012,AUG,Plant J.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:02 2012,2012,AUG,J. Evol. Biol.,INITIAL
Thu Dec  6 16:44:56 2012,2012,SEP,BMC Evol. Biol.,INITIAL
Thu Dec  6 16:44:56 2012,2012,SEP,BMC Evol. Biol.,INITIAL
Thu Dec  6 16:44:56 2012,2012,SEP,BMC Evol. Biol.,INITIAL
Thu Dec  6 16:44:56 2012,2012,SEP,BMC Evol. Biol.,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:57 2012,2012,SEP,Genetics,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:58 2012,2012,SEP,Faseb J.,INITIAL
Thu Dec  6 16:44:59 2012,2012,SEP,BMC Plant Biol.,INITIAL
Thu Dec  6 16:44:59 2012,2012,SEP,BMC Plant Biol.,INITIAL
Thu Dec  6 16:44:59 2012,2012,SEP,BMC Plant Biol.,INITIAL
Thu Dec  6 16:44:59 2012,2012,SEP,BMC Plant Biol.,INITIAL
Thu Dec  6 16:44:59 2012,2012,SEP,BMC Plant Biol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:00 2012,2012,SEP,Behav. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:01 2012,2012,SEP,J. Anim. Ecol.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:02 2012,2012,SEP,Biol. J. Linnean Soc.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:04 2012,2012,SEP,J. Exp. Biol.,INITIAL
Thu Dec  6 16:45:05 2012,2012,SEP,Am. Nat.,INITIAL
Thu Dec  6 16:45:05 2012,2012,SEP,Am. Nat.,INITIAL
Thu Dec  6 16:45:05 2012,2012,SEP,Am. Nat.,INITIAL
Thu Dec  6 16:45:05 2012,2012,SEP,Am. Nat.,INITIAL
Thu Dec  6 16:45:05 2012,2012,SEP,Am. Nat.,INITIAL
Thu Dec  6 16:45:05 2012,2012,SEP,Am. Nat.,INITIAL
Thu Dec  6 16:45:05 2012,2012,SEP,Am. Nat.,INITIAL
Thu Dec  6 16:45:05 2012,2012,SEP,Am. Nat.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:06 2012,2012,SEP,Anim. Behav.,INITIAL
Thu Dec  6 16:45:07 2012,2012,SEP,New Phytol.,INITIAL
Thu Dec  6 16:45:07 2012,2012,SEP,New Phytol.,INITIAL
Thu Dec  6 16:45:07 2012,2012,SEP,New Phytol.,INITIAL
Thu Dec  6 16:45:07 2012,2012,SEP,New Phytol.,INITIAL
Thu Dec  6 16:45:07 2012,2012,SEP,New Phytol.,INITIAL
Thu Dec  6 16:45:07 2012,2012,SEP,New Phytol.,INITIAL
Thu Dec  6 16:45:07 2012,2012,SEP,New Phytol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,J. Ecol.,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,Physiol. Genomics,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,Physiol. Genomics,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,Physiol. Genomics,INITIAL
Thu Dec  6 16:45:08 2012,2012,SEP,Physiol. Genomics,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:09 2012,2012,SEP,ISME J.,INITIAL
Thu Dec  6 16:45:11 2012,2012,SEP,Evol. Appl.,INITIAL
Thu Dec  6 16:45:11 2012,2012,SEP,Evol. Appl.,INITIAL
Thu Dec  6 16:45:11 2012,2012,SEP,Evol. Appl.,INITIAL
Thu Dec  6 16:45:11 2012,2012,SEP,Evol. Appl.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
Thu Dec  6 16:45:12 2012,2012,SEP,Biol. Conserv.,INITIAL
